name,color,type,rarity,cost,order,base_description,search_text,source,source_url,fetched_at_utc
Restlessness,colorless,skill,uncommon,0,405,"If your Hand is empty, draw 2 cards and gain .","restlessness colorless uncommon skill if your hand is empty, draw 2 cards and gain . if your hand is empty, draw 3 cards and gain .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Right Hand Hand,necrobinder,attack,uncommon,0,406,"Osty deals 4 damage. / Whenever you play a card that costs or more, return this to your Hand from the Discard Pile.","right hand hand necrobinder uncommon attack osty deals 4 damage. whenever you play a card that costs or more, return this to your hand from the discard pile . osty deals 6 damage. whenever you play a card that costs or more, return this to your hand from the discard pile .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Rip and Tear,event,attack,uncommon,1,407,Deal 7 damage to a random enemy twice.,rip and tear event uncommon attack deal 7 damage to a random enemy twice. deal 9 damage to a random enemy twice.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Rocket Punch,defect,attack,uncommon,2,408,"Deal 13 damage. / Draw 1 card. / When a Status card is created, reduce this card's cost to 0 this turn.","rocket punch defect uncommon attack deal 13 damage. draw 1 card. when a status card is created, reduce this card's cost to 0 this turn. deal 14 damage. draw 2 cards. when a status card is created, reduce this card's cost to 0 this turn.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Royal Gamble,regent,skill,uncommon,0,409,Gain 9 .,royal gamble regent uncommon skill gain 9 . gain 9 .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Rupture,ironclad,power,uncommon,1,410,"Whenever you lose HP on your turn, gain 1 Strength.","rupture ironclad uncommon power whenever you lose hp on your turn, gain 1 strength . whenever you lose hp on your turn, gain 2 strength .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Scavenge,defect,skill,uncommon,1,411,"Exhaust a card. / Next turn, gain .","scavenge defect uncommon skill exhaust a card. next turn, gain . exhaust a card. next turn, gain .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Scrape,defect,attack,uncommon,1,412,Deal 7 damage. / Draw 4 cards. / Discard all cards drawn this way that do not cost 0 .,scrape defect uncommon attack deal 7 damage. draw 4 cards. discard all cards drawn this way that do not cost 0 . deal 10 damage. draw 5 cards. discard all cards drawn this way that do not cost 0 .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Second Wind,ironclad,skill,uncommon,1,413,Exhaust all non-Attack cards in your Hand. Gain 5 Block for each card Exhausted.,second wind ironclad uncommon skill exhaust all non-attack cards in your hand . gain 5 block for each card exhausted . exhaust all non-attack cards in your hand . gain 7 block for each card exhausted .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Seeker Strike,colorless,attack,uncommon,1,414,Deal 6 damage. / Choose 1 of 3 cards in your Draw Pile to add into your Hand.,seeker strike colorless uncommon attack deal 6 damage. choose 1 of 3 cards in your draw pile to add into your hand . deal 9 damage. choose 1 of 3 cards in your draw pile to add into your hand .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Severance,necrobinder,attack,uncommon,2,415,"Deal 13 damage. / Add a Soul into your Draw Pile, Hand, and Discard Pile.","severance necrobinder uncommon attack deal 13 damage. add a soul into your draw pile , hand , and discard pile . deal 18 damage. add a soul into your draw pile , hand , and discard pile .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Shadow Shield,defect,skill,uncommon,2,416,Gain 11 Block. / Channel 1 Dark.,shadow shield defect uncommon skill gain 11 block . channel 1 dark . gain 15 block . channel 1 dark .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Shining Strike,regent,attack,uncommon,1,417,Deal 8 damage. / Gain . / Put this card on top of your Draw Pile.,shining strike regent uncommon attack deal 8 damage. gain . put this card on top of your draw pile . deal 11 damage. gain . put this card on top of your draw pile .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Shockwave,colorless,skill,uncommon,2,418,Apply 3 Weak and Vulnerable to ALL enemies.,shockwave colorless uncommon skill apply 3 weak and vulnerable to all enemies. apply 5 weak and vulnerable to all enemies.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Shroud,necrobinder,power,uncommon,1,419,"Whenever you apply Doom, gain 2 Block.","shroud necrobinder uncommon power whenever you apply doom , gain 2 block . whenever you apply doom , gain 3 block .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Sic 'Em,necrobinder,attack,uncommon,1,420,"Osty deals 5 damage. / Whenever Osty hits this enemy this turn, Summon 2.","sic 'em necrobinder uncommon attack osty deals 5 damage. whenever osty hits this enemy this turn, summon 2 . osty deals 6 damage. whenever osty hits this enemy this turn, summon 3 .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Skewer,silent,attack,uncommon,0,421,Deal 7 damage X times.,skewer silent uncommon attack deal 7 damage x times. deal 10 damage x times.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Skim,defect,skill,uncommon,1,422,Draw 3 cards.,skim defect uncommon skill draw 3 cards. draw 4 cards.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Sleight of Flesh,necrobinder,power,uncommon,2,423,"Whenever you apply a debuff to an enemy, they take 9 damage.","sleight of flesh necrobinder uncommon power whenever you apply a debuff to an enemy, they take 9 damage. whenever you apply a debuff to an enemy, they take 13 damage.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Smokestack,defect,power,uncommon,1,424,"Whenever you create a Status, deal 5 damage to ALL enemies.","smokestack defect uncommon power whenever you create a status, deal 5 damage to all enemies. whenever you create a status, deal 7 damage to all enemies.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Spectrum Shift,regent,power,uncommon,2,425,"At the start of your turn, add 1 random Colorless card into your Hand.","spectrum shift regent uncommon power at the start of your turn, add 1 random colorless card into your hand . at the start of your turn, add 1 random colorless card into your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Speedster,silent,power,uncommon,2,426,"Whenever you draw a card during your turn, deal 2 damage to ALL enemies.","speedster silent uncommon power whenever you draw a card during your turn, deal 2 damage to all enemies. whenever you draw a card during your turn, deal 3 damage to all enemies.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Spite,ironclad,attack,uncommon,0,427,"Deal 6 damage. / If you lost HP this turn, draw 1 card.","spite ironclad uncommon attack deal 6 damage. if you lost hp this turn, draw 1 card. deal 9 damage. if you lost hp this turn, draw 1 card.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Splash,colorless,skill,uncommon,1,428,Choose 1 of 3 random Attacks from another character to add into your Hand. It's free to play this turn.,splash colorless uncommon skill choose 1 of 3 random attacks from another character to add into your hand . it's free to play this turn. choose 1 of 3 random upgraded attacks from another character to add into your hand . it's free to play this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Spur,necrobinder,skill,uncommon,1,429,Summon 3. / Osty heals 5 HP.,spur necrobinder uncommon skill summon 3 . osty heals 5 hp. summon 5 . osty heals 7 hp.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Stampede,ironclad,power,uncommon,2,430,"At the end of your turn, 1 random Attack in your Hand is played against a random enemy.","stampede ironclad uncommon power at the end of your turn, 1 random attack in your hand is played against a random enemy. at the end of your turn, 1 random attack in your hand is played against a random enemy.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Stardust,regent,attack,uncommon,0,431,Deal 5 damage to a random enemy X times.,stardust regent uncommon attack deal 5 damage to a random enemy x times. deal 7 damage to a random enemy x times.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Stomp,ironclad,attack,uncommon,3,432,Deal 12 damage to ALL enemies. / Costs 1 less for each Attack played this turn.,stomp ironclad uncommon attack deal 12 damage to all enemies. costs 1 less for each attack played this turn. deal 15 damage to all enemies. costs 1 less for each attack played this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Stone Armor,ironclad,power,uncommon,1,433,Gain 4 Plating.,stone armor ironclad uncommon power gain 4 plating . gain 6 plating .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Storm,defect,power,uncommon,1,434,"Whenever you play a Power, Channel 1 Lightning.","storm defect uncommon power whenever you play a power, channel 1 lightning . whenever you play a power, channel 2 lightning .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Strangle,silent,attack,uncommon,1,435,"Deal 8 damage. / Whenever you play a card this turn, the enemy loses 2 HP.","strangle silent uncommon attack deal 8 damage. whenever you play a card this turn, the enemy loses 2 hp. deal 10 damage. whenever you play a card this turn, the enemy loses 3 hp.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Stratagem,colorless,power,uncommon,1,436,"Whenever you shuffle your Draw Pile, choose a card from it to put into your Hand.","stratagem colorless uncommon power whenever you shuffle your draw pile , choose a card from it to put into your hand . whenever you shuffle your draw pile , choose a card from it to put into your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Subroutine,defect,power,uncommon,1,437,"Whenever you play a Power, gain .","subroutine defect uncommon power whenever you play a power, gain . whenever you play a power, gain .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Summon Forth,regent,skill,uncommon,1,438,Forge 8. / Put Sovereign Blade into your Hand from anywhere.,summon forth regent uncommon skill forge 8 . put sovereign blade into your hand from anywhere. forge 11 . put sovereign blade into your hand from anywhere.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Sunder,defect,attack,uncommon,3,439,"Deal 24 damage. / If this kills an enemy, gain .","sunder defect uncommon attack deal 24 damage. if this kills an enemy, gain . deal 32 damage. if this kills an enemy, gain .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Supermassive,regent,attack,uncommon,1,440,Deal 5 damage. / Deals 3 additional damage for each card you created this combat.,supermassive regent uncommon attack deal 5 damage. deals 3 additional damage for each card you created this combat. deal 5 damage. deals 4 additional damage for each card you created this combat.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Synchronize,defect,skill,uncommon,1,441,Gain 2 Focus this turn for each unique Orb you have.,synchronize defect uncommon skill gain 2 focus this turn for each unique orb you have. gain 2 focus this turn for each unique orb you have.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Synthesis,defect,attack,uncommon,2,442,Deal 12 damage. / The next Power you play costs 0 .,synthesis defect uncommon attack deal 12 damage. the next power you play costs 0 . deal 18 damage. the next power you play costs 0 .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Tactician,silent,skill,uncommon,3,443,Gain .,tactician silent uncommon skill gain . gain .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Tag Team,colorless,attack,uncommon,2,444,Deal 11 damage. / The next Attack another player plays on the enemy is played an extra time.,tag team colorless uncommon attack deal 11 damage. the next attack another player plays on the enemy is played an extra time. deal 15 damage. the next attack another player plays on the enemy is played an extra time.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Taunt,ironclad,skill,uncommon,1,445,Gain 7 Block. / Apply 1 Vulnerable.,taunt ironclad uncommon skill gain 7 block . apply 1 vulnerable . gain 8 block . apply 2 vulnerable .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Tempest,defect,skill,uncommon,0,446,Channel X Lightning.,tempest defect uncommon skill channel x lightning . channel x lightning .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Terraforming,regent,skill,uncommon,1,447,Gain 6 Vigor.,terraforming regent uncommon skill gain 6 vigor . gain 8 vigor .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Tesla Coil,defect,attack,uncommon,0,448,Deal 3 damage. / Trigger all Lightning against the enemy.,tesla coil defect uncommon attack deal 3 damage. trigger all lightning against the enemy. deal 6 damage. trigger all lightning against the enemy.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
The Bomb,colorless,skill,uncommon,2,449,"At the end of 3 turns, deal 40 damage to ALL enemies.","the bomb colorless uncommon skill at the end of 3 turns, deal 40 damage to all enemies. at the end of 3 turns, deal 50 damage to all enemies.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Thinking Ahead,colorless,skill,uncommon,0,450,Draw 2 cards. / Put 1 card from your Hand on top of your Draw Pile.,thinking ahead colorless uncommon skill draw 2 cards. put 1 card from your hand on top of your draw pile . draw 2 cards. put 1 card from your hand on top of your draw pile .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Thrumming Hatchet,colorless,attack,uncommon,1,451,"Deal 11 damage. / At the start of your next turn, return this to your Hand.","thrumming hatchet colorless uncommon attack deal 11 damage. at the start of your next turn, return this to your hand . deal 14 damage. at the start of your next turn, return this to your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Thunder,defect,power,uncommon,1,452,"Whenever you Evoke Lightning, deal 6 damage to each enemy hit.","thunder defect uncommon power whenever you evoke lightning , deal 6 damage to each enemy hit. whenever you evoke lightning , deal 8 damage to each enemy hit.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Ultimate Defend,colorless,skill,uncommon,1,453,Gain 11 Block.,ultimate defend colorless uncommon skill gain 11 block . gain 15 block .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Ultimate Strike,colorless,attack,uncommon,1,454,Deal 14 damage.,ultimate strike colorless uncommon attack deal 14 damage. deal 20 damage.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Unrelenting,ironclad,attack,uncommon,2,455,Deal 12 damage. / The next Attack you play costs 0 .,unrelenting ironclad uncommon attack deal 12 damage. the next attack you play costs 0 . deal 18 damage. the next attack you play costs 0 .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Up My Sleeve,silent,skill,uncommon,2,456,Add 3 Shivs into your Hand. / Reduce this card's cost by 1.,up my sleeve silent uncommon skill add 3 shivs into your hand . reduce this card's cost by 1. add 4 shivs into your hand . reduce this card's cost by 1.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Uppercut,ironclad,attack,uncommon,2,457,Deal 13 damage. / Apply 1 Weak. / Apply 1 Vulnerable.,uppercut ironclad uncommon attack deal 13 damage. apply 1 weak . apply 1 vulnerable . deal 13 damage. apply 2 weak . apply 2 vulnerable .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Veilpiercer,necrobinder,attack,uncommon,1,458,Deal 10 damage. / The next Ethereal card you play costs 0 .,veilpiercer necrobinder uncommon attack deal 10 damage. the next ethereal card you play costs 0 . deal 13 damage. the next ethereal card you play costs 0 .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Vicious,ironclad,power,uncommon,1,459,"Whenever you apply Vulnerable, draw 1 card.","vicious ironclad uncommon power whenever you apply vulnerable , draw 1 card. whenever you apply vulnerable , draw 2 cards.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Volley,colorless,attack,uncommon,0,460,Deal 10 damage to a random enemy X times.,volley colorless uncommon attack deal 10 damage to a random enemy x times. deal 14 damage to a random enemy x times.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Well-Laid Plans,silent,power,uncommon,1,461,"At the end of your turn, Retain up to 1 card.","well-laid plans silent uncommon power at the end of your turn, retain up to 1 card. at the end of your turn, retain up to 2 cards.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Whirlwind,ironclad,attack,uncommon,0,462,Deal 5 damage to ALL enemies X times.,whirlwind ironclad uncommon attack deal 5 damage to all enemies x times. deal 8 damage to all enemies x times.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
White Noise,defect,skill,uncommon,1,463,Add a random Power into your Hand. It's free to play this turn.,white noise defect uncommon skill add a random power into your hand . it's free to play this turn. add a random power into your hand . it's free to play this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Abrasive,silent,power,rare,3,464,Gain 1 Dexterity. / Gain 4 Thorns.,abrasive silent rare power gain 1 dexterity . gain 4 thorns . gain 1 dexterity . gain 6 thorns .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Accelerant,silent,power,rare,1,465,Poison is triggered 1 additional time.,accelerant silent rare power poison is triggered 1 additional time. poison is triggered 2 additional times.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Adaptive Strike,defect,attack,rare,2,466,Deal 18 damage. / Add a 0 copy of this card into your Discard Pile.,adaptive strike defect rare attack deal 18 damage. add a 0 copy of this card into your discard pile . deal 23 damage. add a 0 copy of this card into your discard pile .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Adrenaline,silent,skill,rare,0,467,Gain . / Draw 2 cards.,adrenaline silent rare skill gain . draw 2 cards. gain . draw 2 cards.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Afterimage,silent,power,rare,1,468,"Whenever you play a card, gain 1 Block.","afterimage silent rare power whenever you play a card, gain 1 block . whenever you play a card, gain 1 block .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Aggression,ironclad,power,rare,1,469,"At the start of your turn, put a random Attack from your Discard Pile into your Hand and Upgrade it.","aggression ironclad rare power at the start of your turn, put a random attack from your discard pile into your hand and upgrade it. at the start of your turn, put a random attack from your discard pile into your hand and upgrade it.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Alchemize,colorless,skill,rare,1,470,Procure a random potion.,alchemize colorless rare skill procure a random potion. procure a random potion.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
All for One,defect,attack,rare,2,471,Deal 10 damage. / Put ALL 0 cards from your Discard Pile into your Hand.,all for one defect rare attack deal 10 damage. put all 0 cards from your discard pile into your hand . deal 14 damage. put all 0 cards from your discard pile into your hand .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Anointed,colorless,skill,rare,1,472,Put every Rare card from your Draw Pile into your Hand.,anointed colorless rare skill put every rare card from your draw pile into your hand . put every rare card from your draw pile into your hand .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Arsenal,regent,power,rare,1,473,"Whenever you play a Colorless card, gain 1 Strength.","arsenal regent rare power whenever you play a colorless card, gain 1 strength . whenever you play a colorless card, gain 2 strength .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Assassinate,silent,attack,rare,0,474,Deal 10 damage. / Apply 1 Vulnerable.,assassinate silent rare attack deal 10 damage. apply 1 vulnerable . deal 13 damage. apply 2 vulnerable .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Banshee's Cry,necrobinder,attack,rare,4+,475,Deal 33 damage to ALL enemies. / Costs less for each Ethereal card played this combat.,banshee's cry necrobinder rare attack deal 33 damage to all enemies. costs less for each ethereal card played this combat. deal 39 damage to all enemies. costs less for each ethereal card played this combat.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Barricade,ironclad,power,rare,3,476,Block is not removed at the start of your turn.,barricade ironclad rare power block is not removed at the start of your turn. block is not removed at the start of your turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Beacon of Hope,colorless,power,rare,1,477,"Whenever you gain Block on your turn, other players gain half that much Block.","beacon of hope colorless rare power whenever you gain block on your turn, other players gain half that much block . whenever you gain block on your turn, other players gain half that much block .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Beat Down,colorless,skill,rare,3,478,Play 3 random Attacks from your Discard Pile.,beat down colorless rare skill play 3 random attacks from your discard pile . play 4 random attacks from your discard pile .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Beat into Shape,regent,attack,rare,1,479,Deal 5 damage. / Forge 5. / Forges an additional 5 for every other time you've hit the enemy this turn.,beat into shape regent rare attack deal 5 damage. forge 5 . forges an additional 5 for every other time you've hit the enemy this turn. deal 7 damage. forge 7 . forges an additional 7 for every other time you've hit the enemy this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Big Bang,regent,skill,rare,0,480,Draw 1 card. / Gain . / Gain . / Forge 5.,big bang regent rare skill draw 1 card. gain . gain . forge 5 . draw 1 card. gain . gain . forge 5 .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Blade of Ink,silent,skill,rare,1,481,"This turn, whenever you play an Attack, gain 2 Strength this turn.","blade of ink silent rare skill this turn, whenever you play an attack, gain 2 strength this turn. this turn, whenever you play an attack, gain 3 strength this turn.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Bolas,colorless,attack,rare,0,482,"Deal 3 damage. / At the start of your next turn, return this to your Hand.","bolas colorless rare attack deal 3 damage. at the start of your next turn, return this to your hand . deal 4 damage. at the start of your next turn, return this to your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Bombardment,regent,attack,rare,3,483,"Deal 18 damage. / At the start of your turn, plays from the Exhaust Pile.","bombardment regent rare attack deal 18 damage. at the start of your turn, plays from the exhaust pile . deal 24 damage. at the start of your turn, plays from the exhaust pile .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Brand,ironclad,skill,rare,0,484,Lose 1 HP. / Exhaust 1 card. / Gain 1 Strength.,brand ironclad rare skill lose 1 hp. exhaust 1 card. gain 1 strength . lose 1 hp. exhaust 1 card. gain 2 strength .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Buffer,defect,power,rare,2,485,Prevent the next 1 you would lose HP.,buffer defect rare power prevent the next 1 you would lose hp. prevent the next 2 you would lose hp.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Bullet Time,silent,skill,rare,3,486,You cannot draw additional cards this turn. ALL cards in your Hand are free to play this turn.,bullet time silent rare skill you cannot draw additional cards this turn. all cards in your hand are free to play this turn. you cannot draw additional cards this turn. all cards in your hand are free to play this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Bundle of Joy,regent,skill,rare,2,487,Add 3 random Colorless cards into your Hand.,bundle of joy regent rare skill add 3 random colorless cards into your hand . add 4 random colorless cards into your hand .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Burst,silent,skill,rare,1,488,"This turn, your next Skill is played an extra time.","burst silent rare skill this turn, your next skill is played an extra time. this turn, your next 2 skills are played an extra time.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Calamity,colorless,power,rare,3,489,"Whenever you play an Attack, add a random Attack into your Hand.","calamity colorless rare power whenever you play an attack, add a random attack into your hand . whenever you play an attack, add a random attack into your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Call of the Void,necrobinder,power,rare,1,490,"At the start of your turn, add 1 random card into your Hand. It gains Ethereal.","call of the void necrobinder rare power at the start of your turn, add 1 random card into your hand . it gains ethereal . at the start of your turn, add 1 random card into your hand . it gains ethereal .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Cascade,ironclad,skill,rare,-1,491,Play the top X cards of your Draw Pile.,cascade ironclad rare skill play the top x cards of your draw pile . play the top x+1 cards of your draw pile .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Colossus,ironclad,skill,rare,1,492,Gain 5 Block. / You receive 50% less damage from Vulnerable enemies this turn.,colossus ironclad rare skill gain 5 block . you receive 50% less damage from vulnerable enemies this turn. gain 8 block . you receive 50% less damage from vulnerable enemies this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Comet,regent,attack,rare,0,493,Deal 33 damage. / Apply 3 Weak. / Apply 3 Vulnerable.,comet regent rare attack deal 33 damage. apply 3 weak . apply 3 vulnerable . deal 44 damage. apply 3 weak . apply 3 vulnerable .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Conflagration,ironclad,attack,rare,1,494,Deal 8 damage to ALL enemies. / Deals 2 additional damage for each other Attack you've played this turn.,conflagration ironclad rare attack deal 8 damage to all enemies. deals 2 additional damage for each other attack you've played this turn. deal 9 damage to all enemies. deals 3 additional damage for each other attack you've played this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Consuming Shadow,defect,power,rare,2,495,"Channel 2 Dark. / At the end of your turn, Evoke your leftmost Orb.","consuming shadow defect rare power channel 2 dark . at the end of your turn, evoke your leftmost orb. channel 3 dark . at the end of your turn, evoke your leftmost orb.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Coolant,defect,power,rare,1,496,"At the start of your turn, gain 2 Block for each unique Orb you have.","coolant defect rare power at the start of your turn, gain 2 block for each unique orb you have. at the start of your turn, gain 3 block for each unique orb you have.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Corrosive Wave,silent,skill,rare,1,497,"Whenever you draw a card this turn, apply 3 Poison to ALL enemies.","corrosive wave silent rare skill whenever you draw a card this turn, apply 3 poison to all enemies. whenever you draw a card this turn, apply 4 poison to all enemies.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
